ticker,date,Adj Close,BH_days,BH_price,BH_profit_pct,BH_profit_dollars,OS_price,OS_days,OS_profit_pct,OS_profit_dollars,Stress_price,Stress_days,Stress_profit_pct,Stress_profit_dollars,StressVol_price,StressVol_days,StressVol_profit_pct,StressVol_profit_dollars,BH negative Dev,OS Negative Dev,Stress Negative Dev,StressVol Negative Dev,,,,,,
CPB,8/31/23,40.29990387,97,42.17963028,0.046643446,1.87972641,42.17963028,97,0.046643446,1.87972641,42.17963028,97,0.046643446,1.87972641,37.12665939,42,-0.078740746,-3.173244476,,,,-0.078740746,,,,,,
CPB,12/6/23,42.17963028,91,42.59038162,0.009738145,0.410751343,44.22813416,7,0.048566189,2.048503876,43.30142975,6,0.026595763,1.121799469,43.30142975,6,0.026595763,1.121799469,,,,,,,,,,
CVS,8/2/16,77.70909119,98,58.55797958,-0.246446218,-19.1511116,74.31733704,23,-0.043646813,-3.39175415,74.31733704,23,-0.043646813,-3.39175415,74.31733704,23,-0.043646813,-3.39175415,-0.246446218,-0.043646813,-0.043646813,-0.043646813,,,,,,
CVS,11/8/16,58.55797958,93,61.94057083,0.057764822,3.382591248,63.24866486,28,0.080103264,4.690685272,64.13264465,29,0.095199068,5.57466507,61.54442596,2,0.050999819,2.986446381,,,,,,,,,,
CVS,2/8/18,57.99284363,83,54.61802673,-0.058193678,-3.374816895,54.13760376,35,-0.066477855,-3.855239868,52.30452347,39,-0.098086588,-5.68832016,54.13760376,35,-0.066477855,-3.855239868,-0.058193678,-0.066477855,-0.098086588,-0.066477855,,,,,,
CVS,2/20/19,54.37903595,70,49.01046753,-0.098724965,-5.36856842,49.53556442,7,-0.089068727,-4.843471527,47.38478088,12,-0.128620431,-6.994255066,49.53556442,7,-0.089068727,-4.843471527,-0.098724965,-0.089068727,-0.128620431,-0.089068727,,,,,,
CVS,5/1/19,49.01046753,98,50.13125992,0.022868429,1.120792389,50.13125992,98,0.022868429,1.120792389,44.710392,15,-0.087737901,-4.300075531,46.00981903,12,-0.061224645,-3.000648499,,,-0.087737901,-0.061224645,,,,,,
CVS,8/7/19,50.13125992,91,61.64357376,0.229643417,11.51231384,51.62348938,6,0.029766446,1.492229462,50.92481232,1,0.015829492,0.793552399,50.92481232,1,0.015829492,0.793552399,,,,,,,,,,
CVS,11/6/19,61.64357376,98,64.52692413,0.046774549,2.883350372,65.26761627,12,0.058790273,3.624042511,66.55386353,19,0.07965615,4.910289764,64.56367493,9,0.047370731,2.920101166,,,,,,,,,,
CVS,2/12/20,64.52692413,84,53.29750061,-0.174026946,-11.22942352,59.42600632,12,-0.079050999,-5.100917816,59.42600632,12,-0.079050999,-5.100917816,59.42600632,12,-0.079050999,-5.100917816,-0.174026946,-0.079050999,-0.079050999,-0.079050999,,,,,,
CVS,5/6/20,53.29750061,91,57.26148224,0.074374625,3.963981628,60.3026619,30,0.131435081,7.005161285,62.30539703,33,0.169011611,9.007896423,58.20288849,21,0.09203786,4.905387878,,,,,,,,,,
CVS,8/5/20,57.26148224,93,58.2405014,0.017097342,0.979019165,53.59816742,27,-0.063975201,-3.663314819,53.59816742,27,-0.063975201,-3.663314819,55.23421478,26,-0.035403685,-2.027267456,,-0.063975201,-0.063975201,-0.035403685,,,,,,
CVS,11/6/20,58.2405014,102,63.66711807,0.093175995,5.426616669,62.97507095,4,0.08129342,4.73456955,62.97507095,4,0.08129342,4.73456955,60.55399704,3,0.039723141,2.313495636,,,,,,,,,,
CVS,2/16/21,63.66711807,77,73.70716095,0.15769589,10.04004288,69.23674774,64,0.087480474,5.569629669,73.70716095,77,0.15769589,10.04004288,69.23674774,64,0.087480474,5.569629669,,,,,,,,,,
CVS,5/4/21,73.70716095,92,74.54662323,0.011389155,0.83946228,77.33255005,3,0.049186389,3.625389099,77.33255005,3,0.049186389,3.625389099,76.0513916,2,0.031804653,2.344230652,,,,,,,,,,
CVS,8/4/21,74.54662323,91,88.57817841,0.188225228,14.03155518,79.04411316,13,0.060331236,4.497489929,79.04411316,13,0.060331236,4.497489929,77.6546402,7,0.041692257,3.108016968,,,,,,,,,,
CVS,11/3/21,88.57817841,98,96.86237335,0.093524106,8.284194946,85.28662109,6,-0.037159912,-3.291557312,85.28662109,6,-0.037159912,-3.291557312,86.87724304,1,-0.019202646,-1.700935364,,-0.037159912,-0.037159912,-0.019202646,,,,,,
CVS,2/9/22,96.86237335,84,93.443573,-0.035295443,-3.418800354,89.17881012,83,-0.07932454,-7.683563232,93.443573,84,-0.035295443,-3.418800354,91.93560028,55,-0.050863642,-4.926773071,-0.035295443,-0.07932454,-0.035295443,-0.050863642,,,,,,
CVS,5/4/22,93.443573,91,94.74382019,0.013914785,1.300247192,90.8048172,1,-0.028239029,-2.638755798,87.35769653,14,-0.065128893,-6.085876465,90.57253265,9,-0.030724856,-2.871040344,,-0.028239029,-0.065128893,-0.030724856,,,,,,
CVS,8/3/22,94.74382019,91,91.00972748,-0.03941252,-3.734092712,99.42588806,9,0.049418188,4.682067871,82.47328949,65,-0.129512729,-12.2705307,99.42588806,9,0.049418188,4.682067871,-0.03941252,,-0.129512729,,,,,,,
CVS,11/2/22,91.00972748,98,84.216362,-0.074644389,-6.793365479,95.56960297,6,0.050103166,4.559875488,84.216362,98,-0.074644389,-6.793365479,97.581604,40,0.072210704,6.571876526,-0.074644389,,-0.074644389,,,,,,,
CVS,2/8/23,84.216362,84,66.8884201,-0.205755051,-17.32794189,79.08537292,20,-0.060926273,-5.130989075,76.16014099,27,-0.095660995,-8.056221008,79.08537292,20,-0.060926273,-5.130989075,-0.205755051,-0.060926273,-0.095660995,-0.060926273,,,,,,
CVS,5/3/23,66.8884201,91,73.52820587,0.099266596,6.639785767,73.52820587,91,0.099266596,6.639785767,73.52820587,91,0.099266596,6.639785767,73.52820587,91,0.099266596,6.639785767,,,,,,,,,,
CVS,8/2/23,73.52820587,91,66.70555115,-0.092789626,-6.822654724,70.14096069,2,-0.04606729,-3.387245178,64.28065491,15,-0.125768756,-9.247550964,70.14096069,2,-0.04606729,-3.387245178,-0.092789626,-0.04606729,-0.125768756,-0.04606729,,,,,,
CVS,11/1/23,66.70555115,182,55.68139267,-0.165265983,-11.02415848,71.33504486,35,0.069401926,4.629493713,71.33504486,35,0.069401926,4.629493713,71.33504486,35,0.069401926,4.629493713,-0.165265983,,,,,,,,,
D,8/3/16,54.50166321,89,53.90441513,-0.010958346,-0.597248077,51.96902466,37,-0.046469014,-2.53263855,53.90441513,89,-0.010958346,-0.597248077,51.96902466,37,-0.046469014,-2.53263855,-0.010958346,-0.046469014,-0.010958346,-0.046469014,,,,,,
D,10/31/16,53.90441513,93,51.98116684,-0.035678864,-1.923248291,52.48513412,9,-0.026329587,-1.419281006,50.98699188,10,-0.054122158,-2.917423248,52.89371109,4,-0.018749931,-1.010704041,-0.035678864,-0.026329587,-0.054122158,-0.018749931,,,,,,
D,5/4/17,56.47325897,90,57.41743088,0.01671892,0.944171906,58.22660828,18,0.031047426,1.753349304,59.1544342,21,0.047476899,2.681175232,58.22660828,18,0.031047426,1.753349304,,,,,,,,,,
D,1/29/18,56.41784286,184,54.13699722,-0.040427736,-2.280845642,54.13547516,45,-0.040454714,-2.282367706,54.13547516,45,-0.040454714,-2.282367706,55.08047104,10,-0.023704767,-1.337371826,-0.040427736,-0.040454714,-0.040454714,-0.023704767,,,,,,
D,11/1/18,54.77599716,92,55.89411163,0.02041249,1.118114471,56.27138138,8,0.027299991,1.495384216,56.27138138,8,0.027299991,1.495384216,55.43801498,6,0.012085911,0.662017822,,,,,,,,,,
D,2/1/19,55.89411163,91,61.23403931,0.095536498,5.339927673,57.650383,11,0.031421402,1.756271362,58.54821014,20,0.047484403,2.654098511,57.23297501,6,0.023953567,1.338863373,,,,,,,,,,
D,5/3/19,61.23403931,89,59.94959259,-0.020976025,-1.284446716,58.45900726,6,-0.045318455,-2.775032043,58.45900726,6,-0.045318455,-2.775032043,58.85771561,5,-0.038807234,-2.3763237,-0.020976025,-0.045318455,-0.045318455,-0.038807234,,,,,,
D,7/31/19,59.94959259,93,67.98464966,0.13403022,8.035057068,61.25688171,1,0.021806472,1.307289124,61.25688171,1,0.021806472,1.307289124,61.25688171,1,0.021806472,1.307289124,,,,,,,,,,
D,11/1/19,67.98464966,102,70.36204529,0.034969594,2.37739563,65.56800842,6,-0.035546866,-2.416641235,71.40235901,90,0.05027178,3.417709351,66.08236694,5,-0.027981062,-1.902282715,,-0.035546866,,-0.027981062,,,,,,
D,2/11/20,70.36204529,84,65.0560379,-0.075410079,-5.306007385,72.21148682,3,0.026284647,1.849441528,73.46646118,7,0.044120603,3.104415894,72.21148682,3,0.026284647,1.849441528,-0.075410079,,,,,,,,,
D,5/5/20,65.0560379,87,68.37850189,0.051070801,3.322463989,69.86387634,23,0.073903032,4.80783844,69.86387634,23,0.073903032,4.80783844,68.07763672,22,0.046446093,3.021598816,,,,,,,,,,
D,7/31/20,68.37850189,97,70.99746704,0.038301002,2.618965149,70.99746704,97,0.038301002,2.618965149,65.9734726,18,-0.035172302,-2.405029297,66.29413605,11,-0.030482766,-2.084365845,,,-0.035172302,-0.030482766,,,,,,
D,11/5/20,70.99746704,99,61.8588829,-0.128717045,-9.138584137,73.23482513,5,0.03151321,2.237358093,67.16323853,15,-0.054005145,-3.834228516,73.23482513,5,0.03151321,2.237358093,-0.128717045,,-0.054005145,,,,,,,
D,2/12/21,61.8588829,81,68.97309113,0.115007059,7.114208221,65.82019806,42,0.064037936,3.961315155,68.97309113,81,0.115007059,7.114208221,66.61928558,45,0.076955846,4.760402679,,,,,,,,,,
D,5/4/21,68.97309113,94,66.56021881,-0.034982807,-2.412872314,66.01998138,21,-0.042815389,-2.953109741,64.37947083,56,-0.06660018,-4.5936203,66.01998138,21,-0.042815389,-2.953109741,-0.034982807,-0.042815389,-0.06660018,-0.042815389,,,,,,
D,8/6/21,66.56021881,91,67.56332397,0.015070641,1.003105164,68.05782318,7,0.022499992,1.49760437,68.71466064,10,0.032368311,2.154441833,67.75128937,6,0.017894631,1.191070557,,,,,,,,,,
D,11/5/21,67.56332397,98,70.44091034,0.042590953,2.877586365,65.84178925,3,-0.025480314,-1.721534729,65.84178925,3,-0.025480314,-1.721534729,65.84178925,3,-0.025480314,-1.721534729,,-0.025480314,-0.025480314,-0.025480314,,,,,,
D,2/11/22,70.44091034,83,74.58988953,0.058900136,4.148979187,74.28448486,21,0.054564521,3.843574524,74.28448486,21,0.054564521,3.843574524,72.50596619,20,0.029316144,2.065055847,,,,,,,,,,
D,5/5/22,74.58988953,95,73.69587708,-0.011985706,-0.894012451,69.10515594,39,-0.073531864,-5.484733582,67.54775238,40,-0.094411417,-7.042137146,69.10515594,39,-0.073531864,-5.484733582,-0.011985706,-0.073531864,-0.094411417,-0.073531864,,,,,,
D,8/8/22,73.69587708,88,61.28437805,-0.168415107,-12.41149902,77.37205505,8,0.049883089,3.676177979,77.37205505,8,0.049883089,3.676177979,76.64768982,7,0.040053974,2.951812744,-0.168415107,,,,,,,,,
D,11/4/22,61.28437805,96,54.98373795,-0.102809889,-6.300640106,52.91290283,10,-0.136600476,-8.37147522,52.91290283,10,-0.136600476,-8.37147522,57.45924759,3,-0.062416077,-3.825130463,-0.102809889,-0.136600476,-0.136600476,-0.062416077,,,,,,
D,2/8/23,54.98373795,86,52.78501511,-0.039988602,-2.198722839,51.99318695,19,-0.054389736,-2.990550995,52.61160278,16,-0.043142486,-2.372135162,53.28540421,1,-0.030887928,-1.69833374,-0.039988602,-0.054389736,-0.043142486,-0.030887928,,,,,,
D,5/5/23,52.78501511,91,46.60161209,-0.117143151,-6.183403015,49.37440491,11,-0.064613228,-3.410610199,47.12246704,20,-0.107275674,-5.662548065,49.37440491,11,-0.064613228,-3.410610199,-0.117143151,-0.064613228,-0.107275674,-0.064613228,,,,,,
D,8/4/23,46.60161209,91,41.86338806,-0.10167511,-4.73822403,44.10966873,33,-0.05347333,-2.491943359,43.63928986,54,-0.063566948,-2.962322235,44.10966873,33,-0.05347333,-2.491943359,-0.10167511,-0.05347333,-0.063566948,-0.05347333,,,,,,
D,11/3/23,41.86338806,111,44.40849686,0.060795576,2.545108795,46.02511978,33,0.099412205,4.16173172,48.17737961,40,0.150823711,6.313991547,45.33839798,12,0.08300833,3.475009918,,,,,,,,,,
D,2/22/24,44.40849686,70,50.52121735,0.137647543,6.11272049,47.08664322,6,0.060307071,2.678146362,48.57581329,35,0.09384052,4.167316437,46.60944748,1,0.049561475,2.200950623,,,,,,,,,,
DOC,8/3/16,23.8105793,91,19.84134865,-0.166700297,-3.969230652,22.44741249,63,-0.057250468,-1.363166809,21.06879234,85,-0.115149948,-2.741786957,22.44741249,63,-0.057250468,-1.363166809,-0.166700297,-0.057250468,-0.115149948,-0.057250468,,,,,,
DOC,11/2/16,19.84134865,114,22.70395088,0.14427458,2.862602234,21.40638733,64,0.078877636,1.565038681,21.61188316,107,0.089234585,1.770534515,20.88411522,41,0.052555226,1.042766571,,,,,,,,,,
DOC,2/24/17,22.70395088,68,21.236269,-0.064644338,-1.467681885,21.77186584,11,-0.04105387,-0.932085037,21.11801338,12,-0.06985293,-1.5859375,21.91098022,10,-0.034926549,-0.792970657,-0.064644338,-0.04105387,-0.06985293,-0.034926549,,,,,,
DOC,5/3/17,21.236269,92,21.40850639,0.00811053,0.172237396,22.03191948,9,0.037466585,0.795650482,22.65154839,43,0.066644446,1.415279388,22.03191948,9,0.037466585,0.795650482,,,,,,,,,,
DOC,8/3/17,21.40850639,92,19.61754227,-0.083656659,-1.790964127,20.80966377,7,-0.027972181,-0.598842621,20.36766434,49,-0.048618154,-1.040842056,20.94511604,6,-0.021645151,-0.46339035,-0.083656659,-0.027972181,-0.048618154,-0.021645151,,,,,,
DOC,11/3/17,19.61754227,117,15.9000206,-0.189499868,-3.717521667,18.07792282,63,-0.07848177,-1.539619446,17.70928001,67,-0.097273258,-1.908262253,18.25862885,62,-0.06927032,-1.358913422,-0.189499868,-0.07848177,-0.097273258,-0.06927032,,,,,,
DOC,2/28/18,15.9000206,65,17.49771881,0.100484034,1.597698212,17.18583488,28,0.080868718,1.285814285,17.03888512,16,0.071626606,1.138864517,16.62742043,7,0.045748357,0.727399826,,,,,,,,,,
DOC,5/4/18,17.49771881,90,19.4385891,0.110921332,1.940870285,18.28899193,47,0.045221501,0.791273117,19.18478203,55,0.096416181,1.687063217,18.52786636,49,0.058873249,1.030147552,,,,,,,,,,
DOC,8/2/18,19.4385891,92,21.1786499,0.089515798,1.740060806,20.61232376,15,0.06038168,1.173734665,21.30142212,91,0.095831699,1.862833023,20.33971405,13,0.046357529,0.901124954,,,,,,,,,,
DOC,11/2/18,21.1786499,117,23.90466118,0.128715064,2.726011276,21.8615818,4,0.032246243,0.6829319,22.03807068,5,0.040579583,0.859420776,21.65439796,3,0.022463569,0.475748062,,,,,,,,,,
DOC,2/27/19,23.90466118,63,23.24452782,-0.027615257,-0.660133362,22.63875198,49,-0.052956584,-1.265909195,23.24452782,63,-0.027615257,-0.660133362,24.73565483,27,0.034762829,0.830993652,-0.027615257,-0.052956584,-0.027615257,,,,,,,
DOC,5/1/19,23.24452782,98,26.80407906,0.15313502,3.559551239,24.3314724,12,0.04676131,1.08694458,25.10976219,43,0.080244021,1.865234375,24.3314724,12,0.04676131,1.08694458,,,,,,,,,,
DOC,8/7/19,26.80407906,91,27.72880936,0.034499611,0.924730301,28.25918388,27,0.054286694,1.455104828,28.25918388,27,0.054286694,1.455104828,27.41633797,9,0.022842005,0.612258911,,,,,,,,,,
DOC,11/6/19,27.72880936,111,28.92330551,0.043077802,1.194496155,25.94607162,36,-0.064291896,-1.782737732,25.94607162,36,-0.064291896,-1.782737732,26.82941437,5,-0.032435399,-0.899394989,,-0.064291896,-0.064291896,-0.032435399,,,,,,
DOC,2/25/20,28.92330551,1,28.34743309,-0.019910325,-0.575872421,28.34743309,1,-0.019910325,-0.575872421,28.34743309,1,-0.019910325,-0.575872421,28.34743309,1,-0.019910325,-0.575872421,-0.019910325,-0.019910325,-0.019910325,-0.019910325,,,,,,
DOC,2/26/20,28.34743309,71,19.31739044,-0.318548865,-9.030042648,26.57926178,1,-0.062375006,-1.76817131,26.57926178,1,-0.062375006,-1.76817131,26.57926178,1,-0.062375006,-1.76817131,-0.318548865,-0.062375006,-0.062375006,-0.062375006,,,,,,
DOC,5/7/20,19.31739044,91,23.10672569,0.196161861,3.789335251,24.17762566,29,0.251598953,4.860235214,23.10672569,91,0.196161861,3.789335251,22.88431168,28,0.184648193,3.566921234,,,,,,,,,,
DOC,11/6/20,23.43418694,150,27.55961418,0.176043114,4.125427246,24.29377174,3,0.036680804,0.859584808,24.29377174,3,0.036680804,0.859584808,24.29377174,3,0.036680804,0.859584808,,,,,,,,,,
DOC,4/5/21,27.55961418,121,31.8313446,0.154999645,4.271730423,28.47315216,14,0.033147706,0.913537979,29.07078934,15,0.054832958,1.511175156,28.20848083,8,0.023544112,0.648866653,,,,,,,,,,
DOC,8/4/21,31.8313446,93,29.99798393,-0.05759608,-1.833360672,30.59529114,7,-0.038831331,-1.236053467,30.71687698,6,-0.035011641,-1.114467621,30.71687698,6,-0.035011641,-1.114467621,-0.05759608,-0.038831331,-0.035011641,-0.035011641,,,,,,
DOC,11/5/21,29.99798393,110,27.29946327,-0.089956734,-2.69852066,28.78895378,25,-0.040303714,-1.209030151,28.78895378,25,-0.040303714,-1.209030151,30.65506744,12,0.021904256,0.657083511,-0.089956734,-0.040303714,-0.040303714,,,,,,,
DOC,2/23/22,27.29946327,70,28.53713036,0.045336682,1.237667084,28.47524643,8,0.043069827,1.175783157,29.13828468,9,0.06735742,1.838821411,28.47524643,8,0.043069827,1.175783157,,,,,,,,,,
DOC,5/4/22,28.53713036,92,23.9919014,-0.159274212,-4.545228958,26.79452705,5,-0.06106442,-1.742603302,26.79452705,5,-0.06106442,-1.742603302,27.8298893,1,-0.024783188,-0.707241058,-0.159274212,-0.06106442,-0.06106442,-0.024783188,,,,,,
DOC,8/4/22,23.9919014,91,21.65408897,-0.097441732,-2.337812424,20.57995987,54,-0.142212219,-3.411941528,21.65408897,91,-0.097441732,-2.337812424,21.15764618,53,-0.118133831,-2.834255219,-0.097441732,-0.142212219,-0.097441732,-0.118133831,,,,,,
DOC,11/3/22,21.65408897,111,23.18926048,0.070895225,1.535171509,23.43651009,26,0.082313373,1.782421112,24.44197464,64,0.128746385,2.787885666,23.23541451,8,0.073026648,1.581325531,,,,,,,,,,
DOC,2/22/23,23.18926048,71,19.76031685,-0.147867744,-3.428943634,21.56259155,13,-0.070147512,-1.62666893,21.84910393,7,-0.057792121,-1.340156555,22.48683357,5,-0.030291044,-0.70242691,-0.147867744,-0.070147512,-0.057792121,-0.030291044,,,,,,
DOC,5/4/23,19.76031685,91,20.17277145,0.020872874,0.412454605,20.17277145,91,0.020872874,0.412454605,20.17277145,91,0.020872874,0.412454605,20.17277145,91,0.020872874,0.412454605,,,,,,,,,,
DVN,8/3/16,27.98077774,91,29.16260719,0.042237191,1.181829453,30.68312073,9,0.096578552,2.702342987,31.27219009,13,0.117631196,3.291412354,30.41804695,8,0.087105127,2.437269211,,,,,,,,,,
DVN,11/2/16,29.16260719,105,32.65417099,0.119727423,3.491563797,32.16365814,7,0.102907498,3.001050949,32.16365814,7,0.102907498,3.001050949,30.83641052,5,0.057395531,1.673803329,,,,,,,,,,
DVN,5/3/17,28.22224808,91,24.74075699,-0.123359807,-3.481491089,25.50131416,27,-0.096410956,-2.720933914,25.50131416,27,-0.096410956,-2.720933914,26.41814995,22,-0.063924678,-1.804098129,-0.123359807,-0.096410956,-0.096410956,-0.063924678,,,,,,
DVN,8/2/17,24.74075699,91,29.00009537,0.172158774,4.259338379,29.00009537,91,0.172158774,4.259338379,29.00009537,91,0.172158774,4.259338379,29.00009537,91,0.172158774,4.259338379,,,,,,,,,,
DVN,11/1/17,29.00009537,112,22.72084045,-0.216525319,-6.279254913,27.30075073,26,-0.058597898,-1.699344635,32.13025284,64,0.10793611,3.130157471,30.32097054,5,0.04554727,1.320875168,-0.216525319,-0.058597898,,,,,,,,
DVN,2/20/19,22.69121552,70,23.93341064,0.054743437,1.242195129,26.42898178,61,0.164723052,3.737766266,26.42898178,61,0.164723052,3.737766266,20.02254295,16,-0.11760818,-2.668672562,,,,-0.11760818,,,,,,
DVN,5/1/19,23.93341064,98,18.22489929,-0.238516417,-5.708511353,20.42307663,22,-0.146670864,-3.510334015,20.42307663,22,-0.146670864,-3.510334015,22.49019241,12,-0.060301403,-1.443218231,-0.238516417,-0.146670864,-0.146670864,-0.060301403,,,,,,
DVN,8/7/19,18.22489929,91,16.7161274,-0.082786295,-1.508771896,21.2888279,40,0.168117725,3.063928604,21.2888279,40,0.168117725,3.063928604,16.61815262,7,-0.08816217,-1.606746674,-0.082786295,,,-0.08816217,,,,,,
DVN,11/6/19,16.7161274,105,17.26700211,0.032954685,0.55087471,18.77178383,42,0.122974442,2.055656433,19.35697746,44,0.157982169,2.640850067,18.23218918,36,0.090694558,1.516061783,,,,,,,,,,
DVN,2/19/20,17.26700211,77,8.826759338,-0.488807653,-8.440242767,14.57663536,5,-0.155809719,-2.690366745,14.57663536,5,-0.155809719,-2.690366745,15.9370203,2,-0.077024477,-1.329981804,-0.488807653,-0.155809719,-0.155809719,-0.077024477,,,,,,
DVN,5/6/20,8.826759338,91,9.333429337,0.057401587,0.506669998,9.333429337,91,0.057401587,0.506669998,9.333429337,91,0.057401587,0.506669998,9.333429337,91,0.057401587,0.506669998,,,,,,,,,,
DVN,8/5/20,9.333429337,86,7.158251762,-0.233052343,-2.175177574,7.615722179,34,-0.18403816,-1.717707157,6.492928028,84,-0.304336295,-2.840501308,7.584054947,35,-0.187431042,-1.74937439,-0.233052343,-0.18403816,-0.304336295,-0.187431042,,,,,,
DVN,10/30/20,7.158251762,110,17.541502,1.450528786,10.38325024,8.056040764,6,0.125420149,0.897789001,9.426768303,11,0.316909298,2.268516541,9.082081795,10,0.268756967,1.923830032,,,,,,,,,,
DVN,2/17/21,17.541502,77,20.61790466,0.17537852,3.076402664,20.67362785,16,0.178555169,3.132125854,20.61790466,77,0.17537852,3.076402664,20.67362785,16,0.178555169,3.132125854,,,,,,,,,,
DVN,5/5/21,20.61790466,91,20.90882301,0.014109986,0.29091835,24.6793766,27,0.196987619,4.061471939,22.21961021,12,0.077685176,1.601705551,22.21961021,12,0.077685176,1.601705551,,,,,,,,,,
DVN,11/3/21,35.30732346,105,46.16485214,0.307514918,10.85752869,40.85825348,62,0.157217525,5.550930023,46.16485214,105,0.307514918,10.85752869,41.46693039,64,0.174456921,6.159606934,,,,,,,,,,
DVN,2/16/22,46.16485214,76,56.03141785,0.213724625,9.866565704,51.05138397,12,0.105849615,4.88653183,54.47983551,37,0.180115022,8.314983368,51.05138397,12,0.105849615,4.88653183,,,,,,,,,,
DVN,5/3/22,56.03141785,91,53.72626114,-0.041140431,-2.305156708,61.88036728,13,0.104386961,5.848949432,67.13658905,31,0.198195434,11.1051712,61.88036728,13,0.104386961,5.848949432,-0.041140431,,,,,,,,,
DVN,8/2/22,53.72626114,92,61.13595963,0.137915767,7.409698486,60.18616104,16,0.120237287,6.459899902,65.32574463,23,0.215899697,11.59948349,60.18616104,16,0.120237287,6.459899902,,,,,,,,,,
DVN,11/2/22,61.13595963,105,53.00727844,-0.13296072,-8.128681183,53.83161163,62,-0.119477114,-7.304347992,53.00727844,105,-0.13296072,-8.128681183,53.83161163,62,-0.119477114,-7.304347992,-0.13296072,-0.119477114,-0.13296072,-0.119477114,,,,,,
DVN,2/15/23,53.00727844,83,46.36766052,-0.125258608,-6.63961792,47.94088364,23,-0.095579229,-5.066394806,46.29222488,26,-0.126681727,-6.715053558,49.39504623,2,-0.068145966,-3.612232208,-0.125258608,-0.095579229,-0.126681727,-0.068145966,,,,,,
DVN,5/9/23,46.36766052,85,47.58510208,0.026256264,1.217441559,51.66054153,83,0.114150271,5.292881012,47.58510208,85,0.026256264,1.217441559,50.78996658,76,0.095374794,4.422306061,,,,,,,,,,
DVN,8/2/23,47.58510208,98,42.67886353,-0.103104508,-4.906238556,50.62733078,30,0.063932377,3.042228699,41.87706375,63,-0.119954315,-5.70803833,50.62733078,30,0.063932377,3.042228699,-0.103104508,,-0.119954315,,,,,,,
DVN,11/8/23,42.67886353,112,43.28772354,0.014266078,0.608860016,45.07704163,43,0.056191236,2.398178101,43.28772354,112,0.014266078,0.608860016,44.90991211,41,0.052275258,2.231048584,,,,,,,,,,
DVN,2/28/24,43.28772354,64,49.95497131,0.154021677,6.667247772,45.11637115,8,0.042244024,1.828647614,46.61074448,14,0.076765897,3.323020935,44.6837883,7,0.032250824,1.396064758,,,,,,,,,,
EG,10/26/23,377.9466858,187,364.5235291,-0.035516006,-13.42315674,401.3895874,26,0.062027007,23.44290161,396.8529358,6,0.05002359,18.90625,390.1760559,5,0.032357395,12.22937012,-0.035516006,,,,,,,,,
EL,8/19/16,83.69682312,75,74.70043182,-0.107487847,-8.996391296,81.68530273,12,-0.024033414,-2.011520386,82.27120972,11,-0.017033065,-1.425613403,82.57452393,5,-0.013409101,-1.122299194,-0.107487847,-0.024033414,-0.017033065,-0.013409101,,,,,,
EL,11/2/16,74.70043182,92,75.39253998,0.009265116,0.692108154,71.59707642,8,-0.041544009,-3.103355408,70.49854279,14,-0.056249863,-4.201889038,72.33857727,2,-0.031617683,-2.361854553,,-0.041544009,-0.056249863,-0.031617683,,,,,,
EL,8/18/17,98.13729858,75,113.5112076,0.156657145,15.373909,102.4965591,31,0.044420018,4.359260559,113.5112076,75,0.156657145,15.373909,103.4353561,59,0.053986177,5.298057556,,,,,,,,,,
EL,2/2/18,125.2961731,89,123.9467239,-0.010770075,-1.349449158,134.1922302,33,0.07100023,8.896057129,123.9467239,89,-0.010770075,-1.349449158,134.977478,34,0.077267363,9.681304932,-0.010770075,,-0.010770075,,,,,,,
EL,8/20/18,131.730545,72,129.1562195,-0.019542359,-2.574325562,124.767334,3,-0.052859502,-6.96321106,118.7064285,53,-0.098869374,-13.02411652,122.0706329,51,-0.073330844,-9.659912109,-0.019542359,-0.052859502,-0.098869374,-0.073330844,,,,,,
EL,2/5/19,143.2969055,85,160.970459,0.123335207,17.67355347,150.4974365,35,0.050249034,7.200531006,158.8342743,65,0.108427804,15.53736877,151.2252655,37,0.055328201,7.928359985,,,,,,,,,,
EL,5/1/19,160.970459,110,191.1039581,0.187198939,30.13349915,177.0400238,72,0.099829279,16.06956482,191.1039581,110,0.187198939,30.13349915,176.300827,63,0.095237152,15.33036804,,,,,,,,,,
EL,8/19/19,191.1039581,73,176.9038544,-0.07430565,-14.20010376,181.7189178,29,-0.049109607,-9.385040283,179.582077,50,-0.060291169,-11.5218811,182.8680573,28,-0.043096443,-8.235900879,-0.07430565,-0.049109607,-0.060291169,-0.043096443,,,,,,
EL,10/31/19,176.9038544,98,201.388382,0.138405846,24.48452759,186.2395325,19,0.05277261,9.335678101,186.2395325,19,0.05277261,9.335678101,181.8708801,14,0.028077544,4.967025757,,,,,,,,,,
EL,2/6/20,201.388382,85,164.6852875,-0.182250307,-36.70309448,189.2496643,18,-0.060275164,-12.13871765,173.9819183,21,-0.13608761,-27.40646362,182.2520447,19,-0.095022052,-19.13633728,-0.182250307,-0.060275164,-0.13608761,-0.095022052,,,,,,
EL,5/1/20,164.6852875,111,189.2440033,0.149125136,24.55871582,188.4803925,28,0.144488347,23.79510498,188.4803925,28,0.144488347,23.79510498,184.7484283,26,0.12182716,20.06314087,,,,,,,,,,
EL,8/20/20,189.2440033,74,214.134491,0.131525899,24.89048767,202.8930206,4,0.072123909,13.64901733,214.134491,74,0.131525899,24.89048767,214.4788208,49,0.133345401,25.2348175,,,,,,,,,,
